Order ID,Customer ID,Customer Email,Order Date,Region,Sales Channel,Customer Segment,Category,Product,Units,Unit Price ,Discount,Revenue,Cost,Returned
ORD-101985,CUST-10491,linden.eriksen490@example.com,2023-09-05,South,Online,Small Business,Office Supplies,Gel Pen Set,15,12.9,10%,174.15,79.81,No
ORD-103963,CUST-11308,indigo.fontaine1307@example.com,2024-09-02,East,Retail Store,Consumer,Office Supplies,Desk Organizer,9,35.3,10%,285.93,140.72,No
ORD-100771,CUST-10229,jules.lindqvist228@example.com,2022-12-11,South,Online,Small Business,Office Supplies,Premium Notebook Pack,9,22.17,0%,$199.53,96.73,No
ORD-102166,CUST-10610,kai.kowalski609@example.com,2023-10-10,West,Retail Store,Enterprise,Furniture,Standing Desk,3,588.23,0%,1764.69,929.72,No
ORD-100674,CUST-10107,harper.fontaine106@example.com,2022-11-28,West,Retail Store,Small Business,Electronics,4K Monitor,3,374.08,10%,1010.02,894.72,No
ORD-100250,CUST-10019,tatum.adeyemi18@example.com,2022-08-30,South,Retail Store,Small Business,Electronics,4K Monitor,1,356.27,5%,338.46,304.38,No
ORD-101575,CUST-10338,sasha.rossi337@example.com,2023-06-08,North,Retail Store,Consumer,Electronics,Laptop Pro 14,1,1257.45,5%,1194.58,1042.49,No
ORD-103420,CUST-11044,devon.moreau1043@example.com,2024-05-29,West,Online,Enterprise,Home & Kitchen,Chef Knife Set,4,93.98,0%,375.92,207.07,No
ORD-102082,CUST-10656,quinn.moreau655@example.com,"Sep 25, 2023",South,Online,Consumer,Electronics,Wireless Earbuds,3,127.94,5%,364.63,310.23,No
ORD-101824,CUST-10440,wren.bianchi439@example.com,2023-07-29,West,Retail Store,Small Business,Furniture,Standing Desk,3,532.09,5%,1516.46,914.89,No
ORD-100717,CUST-10046,frankie.castillo45@example.com,2022-12-04,north,Retail Store,Consumer,Home & Kitchen,Espresso Machine,3,452.38,15%,"$1,153.57",,No
ORD-104511,CUST-11404,devon.kowalski1403@example.com,2024-11-25,South,Online,Enterprise,Home & Kitchen,Air Fryer,2,136.53,10%,245.75,164.06,No
ORD-102049,CUST-10592,marlow.jensen591@example.com,2023-09-17,West,Retail Store,Consumer,Home & Kitchen,Chef Knife Set,3,86.84,5%,247.49,155.92,No
ORD-104179,CUST-11373,noor.iversen1372@example.com,2024-10-08,EAST,Online,Consumer,Office Supplies,Premium Notebook Pack,20,23.49,0%,$469.80,217.0,No
ORD-102725,CUST-10869,jules.dubois868@example.com,"Dec 31, 2023",East,Retail Store,Consumer,Electronics,4K Monitor,1,369.52,0%,$369.52,291.81,No
ORD-104369,CUST-11433,noor.lindqvist1432@example.com,2024-11-11,South,Retail Store,Small Business,Home & Kitchen,Chef Knife Set,3,92.38,0%,$277.14,166.82,No
ORD-101461,CUST-10433,noor.bianchi432@example.com,2023-05-16,East,Wholesale,Consumer,Office Supplies,Premium Notebook Pack,80,23.11,15%,1571.48,895.62,No
ORD-101669,CUST-10236,quinn.lindqvist235@example.com,2023-06-25,West,Retail Store,Small Business,Office Supplies,Desk Organizer,7,34.9,0%,$244.30,107.8,No
ORD-102757,CUST-10815,peyton.adeyemi814@example.com,2024-01-07,West,Online,Consumer,Office Supplies,Gel Pen Set,16,11.59,15%,157.62,86.16,No
ORD-102001,CUST-10637,rowan.lindqvist636@example.com,"Sep 08, 2023",North,Wholesale,Consumer,Electronics,Laptop Pro 14,5,1310.72,15%,5570.56,5104.16,No
ORD-100405,CUST-10063,casey.dubois62@example.com,2022-10-10,North,Online,Consumer,Office Supplies,Premium Notebook Pack,13,23.79,0%,309.27,141.41,No
ORD-100385,CUST-10086,frankie.eriksen85@example.com,2022-10-04,West,Online,Consumer,Home & Kitchen,Chef Knife Set,3,90.45,10%,244.22,162.17,No
ORD-104340,CUST-11259,tatum.castillo1258@example.com,2024-11-07,South,Online,Consumer,Furniture,Bookshelf,3,161.89,5%,$461.39,269.41,Yes
ORD-102153,CUST-10714,oakley.pereira713@example.com,2023-10-09,West,Online,Consumer,Electronics,Wireless Earbuds,1,133.59,0%,133.59,106.48,No
ORD-101634,CUST-10436,quinn.bianchi435@example.com,2023-06-18,West,Wholesale,Consumer,Electronics,Smart Watch,24,249.24,15%,5084.50,4663.55,No
ORD-104432,CUST-11200,wren.vasquez1199@example.com,2024-11-18,West,Retail Store,Small Business,Electronics,Wireless Earbuds,2,123.62,0%,$247.24,195.92,No
ORD-103926,CUST-11127,harper.rossi1126@example.com,2024-08-26,West,Online,Enterprise,Electronics,Smart Watch,1,251.81,10%,$226.63,199.75,No
ORD-104159,CUST-11384,devon.jensen1383@example.com,2024-10-05,North,Retail Store,Consumer,Electronics,Laptop Pro 14,1,1250.61,15%,"$1,063.02",1050.66,No
ORD-100224,CUST-10056,quinn.castillo55@example.com,2022-08-24,North,Online,Small Business,Office Supplies,Gel Pen Set,2,12.43,5%,$23.62,10.83,No
ORD-102194,CUST-10739,tatum.rossi738@example.com,2023-10-15,North,Wholesale,Enterprise,Electronics,4K Monitor,8,381.22,20%,2439.81,2264.63,No
ORD-103137,CUST-11015,peyton.kowalski1014@example.com,2024-04-03,North,Wholesale,Consumer,Office Supplies,Desk Organizer,68,33.87,15%,1957.69,1058.76,No
ORD-101825,CUST-10188,indigo.jensen187@example.com,2023-07-29,North,Online,Consumer,Office Supplies,Premium Notebook Pack,16,24.09,5%,366.17,176.99,No
ORD-104445,CUST-11491,linden.okafor1490@example.com,2024-11-19,East,Online,Consumer,Office Supplies,Premium Notebook Pack,6,23.79,5%,$135.60,67.85,No
ORD-100798,CUST-10284,devon.okafor283@example.com,"Dec 16, 2022",East,Retail Store,Enterprise,Furniture,Bookshelf,2,158.2,5%,300.58,179.18,No
ORD-102872,CUST-10668,indigo.nakamura667@example.com,2024-02-05,West,Retail Store,Small Business,Electronics,Smart Watch,1,246.21,0%,$246.21,191.8,No
ORD-100010,CUST-10001,avery.adeyemi0@example.com,2022-07-02,West,Online,Consumer,Electronics,Wireless Earbuds,3,128.59,0%,385.77,306.7,No
ORD-101945,CUST-10655,peyton.moreau654@example.com,"Aug 26, 2023",West,Wholesale,Consumer,Electronics,Laptop Pro 14,8,1312.3,15%,"$8,923.64",7875.92,No
ORD-101839,CUST-10491,linden.eriksen490@example.com,2023-08-02,South,Online,Enterprise,Home & Kitchen,Chef Knife Set,3,89.55,10%,241.78,159.0,No
ORD-100256,CUST-10074,oakley.dubois73@example.com,2022-08-31,West,Online,Small Business,Furniture,Standing Desk,1,566.17,5%,537.86,,No
ORD-104356,CUST-11054,oakley.moreau1053@example.com,2024-11-09,East,Online,Consumer,Home & Kitchen,Espresso Machine,2,462.66,0%,$925.32,530.71,No
ORD-101582,CUST-10469,jules.dubois468@example.com,2023-06-09,West,Wholesale,Consumer,Electronics,4K Monitor,8,391.19,10%,2816.57,2327.28,No
ORD-102957,CUST-10546,frankie.haddad545@example.com,2024-02-25,North,Retail Store,Consumer,Home & Kitchen,Chef Knife Set,4,81.66,0%,326.64,224.72,No
ORD-100925,CUST-10234,oakley.lindqvist233@example.com,"Jan 08, 2023",South,Online,Consumer,Office Supplies,Gel Pen Set,3,12.76,10%,34.45,16.6,No
ORD-104558,CUST-11466,frankie.nakamura1465@example.com,2024-12-02,West,Online,Small Business,Office Supplies,Desk Organizer,12,34.66,0%,$415.92,189.5,No
ORD-102509,CUST-10803,casey.adeyemi802@example.com,2023-12-02,North,Retail Store,Small Business,Furniture,Bookshelf,1,157.25,5%,149.39,87.55,No
ORD-103776,CUST-11113,noor.pereira1112@example.com,2024-07-30,West,Online,Enterprise,Home & Kitchen,Espresso Machine,3,445.28,0%,1335.84,758.11,No
ORD-104137,CUST-11202,blair.adeyemi1201@example.com,2024-10-01,West,Online,Consumer,Home & Kitchen,Air Fryer,2,149.77,5%,284.56,165.91,No
ORD-102780,CUST-10347,harper.sandoval346@example.com,2024-01-12,West,Online,Consumer,Electronics,Smart Watch,1,230.96,20%,184.77,179.31,No
ORD-100540,CUST-10156,quinn.haddad155@example.com,2022-11-05,West,Retail Store,Small Business,Home & Kitchen,Air Fryer,1,143.69,5%,136.51,84.42,No
ORD-102746,CUST-10771,linden.takahashi770@example.com,2024-01-05,East,Online,Small Business,Office Supplies,Desk Organizer,16,34.94,10%,$503.14,245.42,No
ORD-104346,CUST-11111,linden.pereira1110@example.com,2024-11-08,west,Online,Consumer,Home & Kitchen,Chef Knife Set,2,87.8,5%,166.82,105.23,No
ORD-104417,CUST-11403,casey.kowalski1402@example.com,"Nov 16, 2024",West,Retail Store,Enterprise,Electronics,Smart Watch,3,237.32,0%,711.96,593.2,No
ORD-101146,CUST-10314,oakley.pereira313@example.com,2023-03-09,West,Retail Store,Small Business,Home & Kitchen,Air Fryer,1,140.99,0%,140.99,85.73,Yes
ORD-100668,CUST-10215,peyton.kowalski214@example.com,2022-11-27,WEST,Retail Store,Consumer,Furniture,Ergo Office Chair,3,283.17,0%,$849.51,476.32,No
ORD-103020,CUST-10944,devon.haddad943@example.com,"Mar 08, 2024",WEST,Online,Consumer,Home & Kitchen,Air Fryer,2,138.95,0%,$277.90,167.58,No
ORD-100358,CUST-10049,jules.castillo48@example.com,2022-09-26, East ,Retail Store,Consumer,Office Supplies,Premium Notebook Pack,20,23.81,0%,$476.20,203.72,No
ORD-102832,CUST-10800,wren.vasquez799@example.com,2024-01-27,East,Online,Consumer,Furniture,Standing Desk,3,574.42,15%,1464.77,912.15,No
ORD-102784,CUST-10796,quinn.vasquez795@example.com,2024-01-13,West,Online,Consumer,Home & Kitchen,Espresso Machine,2,455.31,0%,$910.62,546.48,No
ORD-101354,CUST-10281,avery.okafor280@example.com,2023-04-22,West,Retail Store,Small Business,Furniture,Bookshelf,2,154.53,5%,293.61,177.0,No
ORD-100471,CUST-10099,tatum.eriksen98@example.com,2022-10-24,North,Wholesale,Consumer,Electronics,Laptop Pro 14,21,1297.58,5%,25886.72,22227.53,No
ORD-102704,CUST-10679,tatum.nakamura678@example.com,2023-12-28,West,Wholesale,Enterprise,Home & Kitchen,Air Fryer,4,134.97,10%,$485.89,329.25,No
ORD-103331,CUST-11008,indigo.kowalski1007@example.com,2024-05-10,East,Online,Small Business,Home & Kitchen,Espresso Machine,1,467.63,5%,$444.25,272.6,No
ORD-103638,CUST-11122,blair.rossi1121@example.com,2024-07-07,South,Retail Store,Enterprise,Electronics,4K Monitor,2,368.03,10%,662.45,584.77,No
ORD-101397,CUST-10290,kai.okafor289@example.com,2023-05-02,NORTH,Retail Store,Small Business,Office Supplies,Premium Notebook Pack,13,23.67,0%,$307.71,141.73,No
ORD-103585,CUST-11188,indigo.vasquez1187@example.com,2024-06-29,North,Retail Store,Small Business,Electronics,Wireless Earbuds,4,131.98,5%,501.52,417.12,No
ORD-104334,CUST-11428,indigo.lindqvist1427@example.com,2024-11-05,East,Online,Consumer,Electronics,4K Monitor,3,386.23,15%,$984.89,865.75,No
ORD-103377,CUST-11008,indigo.kowalski1007@example.com,2024-05-20,East,Wholesale,Consumer,Electronics,Laptop Pro 14,15,1346.68,5%,"$19,190.19",14779.13,No
ORD-101257,CUST-10413,noor.adeyemi412@example.com,"Apr 01, 2023",West,Retail Store,Small Business,Home & Kitchen,Espresso Machine,2,458.43,15%,779.33,547.19,No
ORD-103513,CUST-11183,casey.vasquez1182@example.com,2024-06-16,South,Retail Store,Consumer,Furniture,Standing Desk,2,564.28,10%,1015.70,622.54,No
ORD-101251,CUST-10385,ellis.vasquez384@example.com,2023-03-31,North,Retail Store,Consumer,Electronics,Smart Watch,4,262.41,10%,944.68,829.39,No
ORD-104645,CUST-11432,marlow.lindqvist1431@example.com,2024-12-14,West,Wholesale,Enterprise,Office Supplies,Desk Organizer,21,33.94,5%,$677.10,318.16,No
ORD-104299,CUST-10886,frankie.eriksen885@example.com,2024-10-31,North,Online,Consumer,Electronics,Wireless Earbuds,4,134.89,15%,458.63,397.31,No
ORD-103285,CUST-10736,quinn.rossi735@example.com,2024-05-01,West,Retail Store,Small Business,Home & Kitchen,Air Fryer,4,142.17,5%,540.25,326.71,No
ORD-102934,CUST-10586,frankie.jensen585@example.com,"Feb 19, 2024",South,Wholesale,Consumer,Electronics,Wireless Earbuds,32,127.71,5%,"$3,882.38",3271.13,No
ORD-104176,CUST-10867,harper.dubois866@example.com,2024-10-08,West,Online,Consumer,Home & Kitchen,Espresso Machine,2,451.08,0%,902.16,,No
ORD-101853,CUST-10617,rowan.kowalski616@example.com,2023-08-05,North,Retail Store,Enterprise,Home & Kitchen,Chef Knife Set,4,89.88,15%,305.59,204.74,No
ORD-104704,CUST-11165,ellis.takahashi1164@example.com,2024-12-21,West,Retail Store,Small Business,Office Supplies,Premium Notebook Pack,6,23.99,0%,143.94,67.94,No
ORD-102106,CUST-10654,oakley.moreau653@example.com,2023-09-30,West,Online,Consumer,Electronics,Laptop Pro 14,4,1260.1,0%,"$5,040.40",4151.75,Yes
ORD-100134,CUST-10048,indigo.castillo47@example.com,2022-08-04,North,Retail Store,Consumer,Office Supplies,Gel Pen Set,19,12.08,0%,229.52,99.99,No
ORD-100929,CUST-10077,rowan.dubois76@example.com,"Jan 09, 2023",North,Retail Store,Small Business,Home & Kitchen,Chef Knife Set,4,87.29,0%,349.16,216.21,No
ORD-100824,CUST-10299,tatum.okafor298@example.com,2022-12-19,West,Online,Consumer,Home & Kitchen,Chef Knife Set,2,87.31,0%,$174.62,104.11,No
ORD-104389,CUST-11366,frankie.iversen1365@example.com,2024-11-13,North,Online,Consumer,Home & Kitchen,Air Fryer,4,135.81,10%,$488.92,340.12,No
ORD-101532,CUST-10170,kai.iversen169@example.com,2023-06-01,South,Online,Enterprise,Home & Kitchen,Air Fryer,2,127.76,5%,$242.74,163.37,No
ORD-101215,CUST-10214,oakley.kowalski213@example.com,2023-03-23,East,Online,Small Business,Furniture,Standing Desk,2,542.17,10%,$975.91,608.26,No
ORD-100505,CUST-10151,linden.haddad150@example.com,"Oct 31, 2022",South,Retail Store,Small Business,Office Supplies,Premium Notebook Pack,4,24.47,10%,$88.09,42.39,No
ORD-104286,CUST-11165,ellis.takahashi1164@example.com,2024-10-29,East,Retail Store,Enterprise,Furniture,Ergo Office Chair,1,259.73,0%,$259.73,159.01,No
ORD-101997,CUST-10443,casey.castillo442@example.com,2023-09-07,West,Online,Consumer,Home & Kitchen,Air Fryer,3,132.95,10%,358.96,235.94,No
ORD-103073,CUST-11036,quinn.lindqvist1035@example.com,2024-03-21,West,Online,Consumer,Furniture,Standing Desk,3,551.24,5%,1571.03,904.57,No
ORD-101959,CUST-10597,rowan.jensen596@example.com,"Aug 29, 2023",West,Online,Enterprise,Electronics,Wireless Earbuds,2,125.74,10%,$226.33,199.52,No
ORD-101385,CUST-10469,jules.dubois468@example.com,2023-04-28,East,Wholesale,Small Business,Office Supplies,Gel Pen Set,36,12.08,5%,413.14,187.5,No
ORD-100895,CUST-10161,avery.iversen160@example.com,2022-12-31,North,Online,Consumer,Electronics,Laptop Pro 14,1,1225.78,0%,1225.78,967.81,No
ORD-100456,CUST-10095,peyton.eriksen94@example.com,2022-10-20,North,Retail Store,Consumer,Office Supplies,Premium Notebook Pack,17,25.72,0%,$437.24,186.78,No
ORD-104479,CUST-11103,casey.pereira1102@example.com,2024-11-22,North,Online,Consumer,Home & Kitchen,Chef Knife Set,3,86.19,0%,258.57,156.83,No
ORD-103710,CUST-11252,marlow.castillo1251@example.com,2024-07-18,North,Wholesale,Small Business,Furniture,Standing Desk,5,556.0,20%,"$2,224.00",1530.6,No
ORD-104462,CUST-11250,kai.castillo1249@example.com,2024-11-21,East,Online,Small Business,Office Supplies,Desk Organizer,2,35.54,5%,67.53,32.73,No
ORD-104269,CUST-11400,wren.jensen1399@example.com,"Oct 25, 2024",East,Online,Consumer,Home & Kitchen,Chef Knife Set,4,88.82,15%,301.99,209.24,No
ORD-103523,CUST-11035,peyton.lindqvist1034@example.com,2024-06-18,East,Online,Consumer,Home & Kitchen,Espresso Machine,4,466.32,0%,1865.28,1048.11,Yes
ORD-104135,CUST-11078,sasha.nakamura1077@example.com,2024-10-01,West,Online,Small Business,Electronics,Laptop Pro 14,3,1267.7,10%,3422.79,3096.15,No
ORD-103603,CUST-10934,oakley.gallagher933@example.com,2024-07-02,South,Retail Store,Consumer,Electronics,Smart Watch,2,257.71,5%,489.65,403.13,No
ORD-100714,CUST-10213,noor.kowalski212@example.com,2022-12-03,East,Online,Consumer,Office Supplies,Desk Organizer,12,33.34,0%,400.08,195.06,No
ORD-104187,CUST-11202,blair.adeyemi1201@example.com,"Oct 10, 2024",West,Retail Store,Consumer,Electronics,Laptop Pro 14,4,1369.86,0%,"$5,479.44",4156.22,No
ORD-102215,CUST-10544,devon.haddad543@example.com,2023-10-19,North,Online,Consumer,Furniture,Standing Desk,2,541.87,10%,975.37,589.76,No
ORD-102924,CUST-10534,oakley.gallagher533@example.com,2024-02-16,East,Online,Consumer,Office Supplies,Desk Organizer,17,33.76,5%,$545.22,261.52,No
ORD-101811,CUST-10490,kai.eriksen489@example.com,"Jul 27, 2023",West,Online,Enterprise,Home & Kitchen,Chef Knife Set,2,84.48,0%,168.96,105.68,No
ORD-103487,CUST-11138,sasha.rossi1137@example.com,2024-06-11,West,Retail Store,Enterprise,Office Supplies,Gel Pen Set,12,11.96,10%,129.17,66.86,No
ORD-103142,CUST-10563,casey.iversen562@example.com,2024-04-04,East,Online,Consumer,Furniture,Standing Desk,3,540.84,0%,1622.52,890.1,No
ORD-101828,CUST-10514,oakley.fontaine513@example.com,"Jul 31, 2023",South,Online,Small Business,Home & Kitchen,Air Fryer,3,139.35,20%,$334.44,251.11,No
ORD-101156,CUST-10304,devon.pereira303@example.com,"Mar 11, 2023",West,Retail Store,Small Business,Office Supplies,Premium Notebook Pack,8,25.85,0%,206.80,90.15,No
ORD-101325,CUST-10388,indigo.vasquez387@example.com,"Apr 18, 2023",West,Online,Small Business,Home & Kitchen,Chef Knife Set,4,88.83,15%,302.02,217.14,No
ORD-104313,CUST-11381,avery.jensen1380@example.com,2024-11-02,East,Online,Consumer,Electronics,Smart Watch,2,248.05,0%,$496.10,384.19,No
ORD-100511,CUST-10011,linden.adeyemi10@example.com,2022-11-01,West,Retail Store,Small Business,Home & Kitchen,Air Fryer,4,136.36,20%,436.35,343.81,No
ORD-101681,CUST-10153,noor.haddad152@example.com,2023-06-27,West,Online,Consumer,Electronics,Wireless Earbuds,2,122.81,0%,245.62,195.31,No
ORD-100500,CUST-10154,oakley.haddad153@example.com,2022-10-30,West,Retail Store,Small Business,Home & Kitchen,Air Fryer,2,131.27,5%,249.41,160.89,No
ORD-104382,CUST-11119,tatum.pereira1118@example.com,2024-11-12,West,Wholesale,Consumer,Electronics,4K Monitor,24,371.12,5%,"$8,461.54",6614.48,No
ORD-101857,CUST-10634,oakley.lindqvist633@example.com,2023-08-05,North,Retail Store,Small Business,Electronics,4K Monitor,2,387.45,5%,$736.15,570.78,No
ORD-101389,CUST-10475,peyton.dubois474@example.com,"Apr 29, 2023",west,Wholesale,Consumer,Office Supplies,Gel Pen Set,56,11.79,10%,594.22,290.24,No
ORD-103720,CUST-11102,blair.pereira1101@example.com,2024-07-20,South,Retail Store,Small Business,Office Supplies,Gel Pen Set,9,12.84,5%,$109.78,45.46,No
ORD-102387,CUST-10109,jules.fontaine108@example.com,"Nov 16, 2023", West ,Retail Store,Small Business,Electronics,Laptop Pro 14,3,1241.39,5%,"$3,537.96",3034.7,No
ORD-103237,CUST-10736,quinn.rossi735@example.com,2024-04-21,South,Online,Enterprise,Office Supplies,Desk Organizer,8,35.85,5%,$272.46,122.8,No
ORD-101541,CUST-10532,marlow.gallagher531@example.com,2023-06-03,South,Retail Store,Small Business,Home & Kitchen,Air Fryer,2,137.71,20%,220.34,166.57,No
ORD-101218,CUST-10406,frankie.adeyemi405@example.com,2023-03-23,West,Wholesale,Consumer,Office Supplies,Premium Notebook Pack,8,22.17,20%,$141.89,86.94,No
ORD-102682,CUST-10827,harper.bianchi826@example.com,2023-12-26,North,Online,Consumer,Home & Kitchen,Air Fryer,1,127.0,5%,120.65,83.5,No
ORD-102994,CUST-10524,devon.gallagher523@example.com,"Mar 04, 2024",North,Retail Store,Small Business,Electronics,Laptop Pro 14,1,1255.06,5%,"$1,192.31",1019.79,No
ORD-101192,CUST-10387,harper.vasquez386@example.com,2023-03-19,WEST,Retail Store,Consumer,Office Supplies,Premium Notebook Pack,14,24.66,15%,$293.45,146.09,No
ORD-101543,CUST-10288,indigo.okafor287@example.com,2023-06-03,EAST,Online,Consumer,Furniture,Standing Desk,2,529.46,5%,1005.97,617.96,Yes
ORD-103302,CUST-11110,kai.pereira1109@example.com,2024-05-04,South,Retail Store,Small Business,Home & Kitchen,Chef Knife Set,2,89.8,0%,179.60,109.24,No
ORD-103325,CUST-10856,quinn.castillo855@example.com,2024-05-08,North,Retail Store,Enterprise,Office Supplies,Gel Pen Set,16,11.58,0%,185.28,89.53,No
ORD-102540,CUST-10568,indigo.iversen567@example.com,2023-12-06,South,Wholesale,Consumer,Office Supplies,Gel Pen Set,42,12.69,5%,$506.33,228.08,No
ORD-100954,CUST-10219,tatum.kowalski218@example.com,2023-01-15,West,Retail Store,Consumer,Electronics,4K Monitor,4,367.47,0%,1469.88,1145.62,No
ORD-104331,CUST-11472,marlow.nakamura1471@example.com,2024-11-05,North,Online,Consumer,Electronics,Wireless Earbuds,2,125.69,0%,$251.38,202.97,No
ORD-100733,CUST-10264,devon.nakamura263@example.com,2022-12-07,West,Retail Store,Consumer,Electronics,Wireless Earbuds,3,128.26,10%,346.30,319.04,No
ORD-101157,CUST-10316,quinn.pereira315@example.com,2023-03-11,West,Retail Store,Consumer,Home & Kitchen,Espresso Machine,3,439.04,5%,1251.26,857.84,No
ORD-103295,CUST-10534,oakley.gallagher533@example.com,"May 03, 2024",West,Online,Consumer,Electronics,Smart Watch,3,251.92,10%,680.18,571.33,No
ORD-102983,CUST-10755,peyton.sandoval754@example.com,2024-03-02,West,Retail Store,Small Business,Furniture,Standing Desk,1,577.98,0%,577.98,318.77,No
ORD-102157,CUST-10503,casey.fontaine502@example.com,2023-10-10,East,Wholesale,Consumer,Home & Kitchen,Espresso Machine,32,454.91,15%,12373.55,8758.85,Yes
ORD-101063,CUST-10244,devon.moreau243@example.com,2023-02-13,East,Online,Consumer,Furniture,Standing Desk,3,529.12,5%,1507.99,910.2,No
ORD-102617,CUST-10672,marlow.nakamura671@example.com,2023-12-15,North,Retail Store,Enterprise,Electronics,Laptop Pro 14,4,1224.53,5%,4653.21,4019.59,No
